taxa,20230315_ST_BC43,20230227_PROUMED_BC10,20230227_PROUMED_BC12,20230227_PROUMED_BC11,20230227_PROUMED_BC14,20230227_PROUMED_BC13,20230307_ST_BC72,20230307_ST_BC68,20230307_ST_BC77,20230307_ST_BC73,20230307_ST_BC85,20230307_ST_BC74,20230307_ST_BC60,20230307_ST_BC62,20230307_ST_BC70,20230307_ST_BC75,20230307_ST_BC56,20230307_ST_BC57,20230307_ST_BC82,20230307_ST_BC55,20230307_ST_BC76,20230307_ST_BC78,20230307_ST_BC58,20230307_ST_BC65,20230307_ST_BC80,20230307_ST_BC81,20230307_ST_BC86,20230307_ST_BC79,20230307_ST_BC61,20230307_ST_BC67,20230307_ST_BC59,20230307_ST_BC66,20230307_ST_BC71,20230307_ST_BC83,20230307_ST_BC64,20230307_ST_BC63,20230307_ST_BC69,20230131_ST_BC49,20230131_ST_BC60,20230131_ST_BC50,20230131_ST_BC56,20230131_ST_BC57,20230131_ST_BC46,20230131_ST_BC55,20230131_ST_BC52,20230131_ST_BC53,20230131_ST_BC44,20230131_ST_BC58,20230131_ST_BC42,20230131_ST_BC43,20230131_ST_BC47,20230131_ST_BC51,20230131_ST_BC59,20230131_ST_BC54,20230131_ST_BC48,20230131_ST_BC45,20230201_PROUMED_BC34,20230201_PROUMED_BC32,20230201_PROUMED_BC11,20230201_PROUMED_BC40,20230201_PROUMED_BC04,20230201_PROUMED_BC29,20230201_PROUMED_BC47,20230201_PROUMED_BC33,20230201_PROUMED_BC48,20230201_PROUMED_BC45,20230201_PROUMED_BC09,20230215_PROUMED_BC26,20230215_PROUMED_BC15,20230215_PROUMED_BC28,20230215_PROUMED_BC40,20230215_PROUMED_BC39,20230215_PROUMED_BC35,20230215_PROUMED_BC13,20230131_NURI_BC26,20230131_NURI_BC18,20230131_NURI_BC25,20230131_NURI_BC05,20230131_NURI_BC36,20230131_NURI_BC20,20230131_NURI_BC02,20230131_NURI_BC16,20230131_NURI_BC03,20230131_NURI_BC10,20230131_NURI_BC32,20230131_NURI_BC12,20230131_NURI_BC21,20230131_NURI_BC07,20230131_NURI_BC38,20230131_NURI_BC24,20230131_NURI_BC39,20230131_NURI_BC23,20230131_NURI_BC35,20230131_NURI_BC01,20230131_NURI_BC27,20230131_NURI_BC29,20230131_NURI_BC19,20230131_NURI_BC22,20230131_NURI_BC30,20230131_NURI_BC08,20230131_NURI_BC14,20230131_NURI_BC13
c__Gammaproteobacteria,0.1112988109934377,0.0004462625511342,0.0683872849227179,0.0320065236226492,0.0469361147327249,0.0375189315709761,0.0860880211353824,0.0010577316773577,0.1064570090331214,0.0304661284428054,0.0511867314841292,0.0002538634849109,0.0093754680245619,0.1158874910729,0.1480661352229111,0.5173596640271856,0.0075992985262898,0.0486183096098905,0.1645081053263573,0.1675943104514533,0.045190213910593,0.0969475442376122,0.0572343149807938,0.0202927215189873,0.1483728626585769,0.1402570916507014,0.2250473887182169,0.077034029595598,0.1322742900802241,0.1531129855131784,0.295839665108811,0.0640653020839775,0.0950323974082073,0.026292856609317,0.5428023850085179,0.0105040519023741,0.0614216131429043,0.5433135704874835,0.0133116402898979,0.1178255536186971,0.1172687724607527,0.1602817272248551,0.0280848363040143,0.1844633730834753,0.2044662254332339,0.0711586081063469,0.2600776521639831,0.1874479133277774,0.0598792444469063,0.1220518462490545,0.154589733982765,0.1700594353640416,0.0577326801959412,0.1522019057429822,0.1237751418256833,0.0613456464379947,0.0488236837502186,0.0684584280512583,0.2409840531422225,0.1470380434782608,0.0268468749556806,0.0990855766002409,0.040302969902332,0.1496961214747215,0.111404676707997,0.0913462552464513,0.0800707669892808,0.0719302113186155,0.074522871857013,0.0609902655930777,0.0102037891599071,0.0107642626480086,0.0133864641055974,0.1406592737021691,0.1121927476271598,0.0931209693179597,0.1089283096320187,0.1058436213991769,0.1542852274663486,0.0880683671472372,0.0823511403643043,0.1075427847031481,0.0434606011372867,0.0697221280921721,0.0265922947204566,0.0764375433945591,0.1029699600034039,0.0202259816467944,0.4052500479018969,0.0112399856510821,0.1038275167419829,0.1122448979591836,0.0858359724800699,0.0959679320914878,0.1194110739770571,0.0886518066933384,0.1103681101084204,0.1102670766262736,0.0808171044011673,0.0862464689265536,0.0703708472830285,0.0965879265091863
c__Negativicutes,0.006757195763758,0.0,0.0,0.0338412924927373,0.0196110386788352,0.0066088393225939,0.0576068045621496,3.412037668895865e-05,0.0186684509869521,0.1029934549320575,0.000254186127792,0.0317012026782597,0.0299236183914931,0.0286216557710267,0.0325952170062001,0.0075016830699195,0.0021844137464234,0.081485601597856,2.859021642793836e-05,2.378573807145236e-05,2.5618035096708083e-05,0.0134830916704993,0.0428617157490396,0.0289556962025316,6.89464975179261e-05,0.0173042457202892,0.0792208641087652,0.3102729846679844,0.0627785559658729,0.033008317862207,0.013475929695788,0.0107600024735637,0.025310475161987,0.0001244926922789,3.5491198182850654e-05,0.070011169466955,0.0249938083051267,0.0029644268774703,0.0991963713454617,0.7364581315772484,0.0148477397389824,0.024025803054239,0.0221082138890358,0.1370357751277683,0.0969029454857778,0.0002606542421477,5.709717939933767e-05,0.0223732290531444,0.0923392233977732,0.0163652616379013,0.000224803297115,0.0199108469539375,0.003848845346396,0.0328096832346124,0.002062919030428,0.0495382585751978,0.476058247332517,0.045625540646563,0.0851616688669558,0.0120516304347826,0.0505594871722142,0.0600201449647463,0.1557703807056009,0.1350102570984873,0.090475992344179,0.0281146520996351,0.0535331460089499,0.0958334645545302,0.0608473622711732,0.0322677562792933,0.015448995385365,6.727664155005382e-05,0.001618828217421,0.0230623933707043,0.0468889429707146,0.0491498925151455,0.0375311537897668,0.0130864197530864,0.0233429885840858,0.0262900384891382,0.0247971835297719,0.0478202690330304,0.124289195775792,0.0196543544561165,0.0002594370216629,0.0049233099791706,0.0313164837035145,0.0466945502216118,0.0109216324966468,0.0008370202080593,0.038275167419829,0.025094921689606,0.1137927268756142,0.0909573213864654,0.0056002167825851,0.0348637835778243,0.0250600532363825,0.0639657563151866,0.021380501459115,0.028072033898305,0.0231135719804275,0.0232720909886264
f__Acetivibrionaceae,0.0002598921447599,0.0020825585719598,0.0,0.0,5.432420686657975e-05,0.0008261049153242,3.221857078420001e-05,0.0,0.0002676480428236,0.0,0.0,0.0,0.0,8.2403999340768e-05,0.0009447888987304,0.0,0.0,0.0004045205167749,0.0,0.0,0.0,9.682651109873884e-05,0.0012804097311139,0.0001186708860759,0.0008790678433535,0.0,6.536374926465782e-05,0.0004006624285485,0.0030561568827199,0.0003800780621866,0.0004300828626315,0.00071114958877,0.0,0.0022657669994771,0.0,0.0,4.12779658218443e-05,0.0,0.0,0.0,4.728579534707774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.434782608695653e-05,0.0002836436868006,0.0003752493433136,0.0,3.834429341053318e-05,2.080386119663809e-05,0.0004218252378039,4.16276407534603e-05,3.149308726734482e-05,0.0,3.004446580939791e-05,0.0001146493164034,0.1242599569429494,0.0,0.0,0.0,0.0,7.330303474563847e-05,0.0,0.0,0.0001304716550329,0.0,0.0,0.0,0.0,0.0001297185108314,0.0,0.0,0.0,0.0,0.000119574315437,0.0,0.0,0.0,0.0007073803348266,0.0015355433113539,6.350415952244872e-05,0.0001947672531325,6.028817748839453e-05,0.0,0.0,0.0,0.0
f__Acidaminococcaceae,0.0064973036189981,0.0,0.0,0.0064216910453085,0.0168405041286397,0.0066088393225939,0.0,0.0,0.0155235864837738,0.0,0.0,0.0,0.0,0.0013184639894522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062695165936433,0.0,0.0081091772151898,0.0,9.270131635869229e-05,0.0,0.0,0.0,0.0,0.0,0.0013295405355265,0.0,2.4898538455792647e-05,0.0,0.0,0.006872781309337,0.0004391743522178,0.0,0.0,4.728579534707774e-05,0.0006582411795681,0.0005289046384936,0.0,0.0,6.516356053694774e-05,0.0,0.0,0.0003323547332853,0.015402599188613,0.0,0.0182020802377414,0.0,0.0,8.595495960116899e-05,0.0050131926121372,6.559384292461081e-05,0.0002011708141382,0.0003562372959493,0.0056929347826086,0.0007658379543617,0.0,5.979669124975085e-05,0.0132862976667497,0.0010193891986352,0.0067070212810832,0.0123425954834009,0.0001574654363367,0.0228934954775609,0.0212414373272443,0.0102897761472097,0.0,0.0004669696781022,6.093102607847916e-05,0.0123306562829561,0.0153410201289818,0.0155402433660753,0.0118518518518518,0.0137161356278752,0.016308956879118,0.0171437318230521,0.0288752729065427,0.0,0.0172822771941714,0.0001297185108314,0.0,0.0080844183473746,0.0162931518821399,0.0036405441655489,0.0,0.0192192519192029,0.0,0.0047504641258053,0.0054821975949068,0.0,0.0081920365783958,0.0141530870609621,0.0016277807921866,0.014710261449586,0.0176553672316384,0.0001931496265773,0.0180227471566054
f__Actinomycetaceae,3.248651809499058e-05,0.0,0.0,0.0,5.432420686657975e-05,0.0,0.0,0.0,0.0,0.0,0.0006354653194801,0.0,2.995357196345664e-05,0.0,0.0,0.0,0.0001230655631787,7.584759689530503e-05,5.718043285587672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001236017551449,0.0,5.342165713980448e-05,0.0,0.0,0.0,6.183909467565394e-05,0.0,0.0,7.098239636570131e-05,0.0,0.0,0.0,0.0002958142286643,0.0001936858415649,4.728579534707774e-05,0.0,0.0,0.0,5.052291214065579e-05,0.0,0.0,0.0,0.0,0.0,7.493443237167478e-05,0.0,0.0,0.0,0.0,0.0,8.745845723281441e-05,0.0,4.191027011169087e-05,0.0,0.0,0.0,0.0,3.834429341053318e-05,0.0,0.0,0.0,0.0,0.0,3.004446580939791e-05,2.8662329100862736e-05,0.0,0.0,9.139653911771876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.311935870731554e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.460303592879764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f__Acutalibacteraceae,3.248651809499058e-05,7.437709185570845e-05,0.0007290755322251,0.0,5.432420686657975e-05,0.000137684152554,3.221857078420001e-05,0.0,0.0001338240214118,3.32236951393734e-05,0.000254186127792,0.0006029257766635,0.0,0.0006042959951656,0.0004133451431945,0.0001602923732888,0.0,2.528253229843501e-05,0.0005146238957028,0.0,0.0006404508774177,0.0014281910387063,0.000192061459667,0.0005537974683544,6.89464975179261e-05,6.180087757246153e-05,0.0003268187463232,0.0007746140285271,0.0004775245129249,0.0005408803192655,0.0,0.0011131037041617,0.0006074514038876,0.0002489853845579,0.0003194207836456,2.37648233085387e-05,0.0001651118632873,0.0,0.0,0.0001936858415649,0.0001891431813883,0.0001316482359136,0.0,0.0,5.052291214065579e-05,0.0,0.000171291538198,0.0001282133470094,0.0,6.87616035205941e-05,0.0011989509179467,0.000222882615156,0.0006414742243993,0.0001030131341746,0.0,0.0,0.0006996676578625,6.035124424148545e-05,4.191027011169087e-05,1.3586956521739133e-05,0.0019713236232644,0.0002567495506882,0.0001793900737492,0.0011119845089054,0.0002704501955562,0.0001687300951215,0.0003538349464044,3.149308726734482e-05,0.0001298307872073,0.0004206225213315,0.0,0.0,0.0004981009899757,3.046551303923958e-05,8.112273870365864e-05,0.0,7.330303474563847e-05,8.23045267489712e-05,0.0,0.0,0.0,7.042749489400662e-05,8.123476848090982e-05,8.471704506946798e-05,0.0001297185108314,0.0,0.0,0.0001872776078406,6.386919588682378e-05,0.0,0.0,5.932605600379687e-05,0.0,0.0001178967224711,0.0,0.0,0.0001298448354216,0.0001205763549767,0.0,0.0,6.438320885912955e-05,0.0
f__Anaerotignaceae,3.248651809499058e-05,0.0092227593901078,0.0,0.0,0.0001629726205997,0.0,0.0044783813390038,0.0333014876484236,0.0028103044496487,0.0,0.0004765989896101,0.0008567892615745,0.0002096750037441,0.0168928198648574,5.9049306170652494e-05,3.205847465777578e-05,9.229917238408764e-05,2.528253229843501e-05,0.0224719101123595,4.757147614290472e-05,0.0,0.0004357192999443,0.0005441741357234,0.0005933544303797,0.0066188637617209,0.0213831036400716,0.0004248643702202,2.671082856990224e-05,0.0006366993505666,0.0050141067434619,0.0,0.0142539113227382,0.0,0.0091128650748201,0.001419647927314,0.0,0.0001031949145546,0.0,4.930237144406646e-05,6.45619471883272e-05,0.0,0.000329120589784,0.0,0.0001362862010221,5.052291214065579e-05,0.0,0.0,0.0,5.5392455547554426e-05,0.0013064704668912,0.0046459348070438,0.00037147102526,0.0,0.0007725985063095,0.0,0.0,0.0,0.0006638636866563,2.095513505584544e-05,4.07608695652174e-05,0.0003120080554807,5.924989631268145e-05,1.993223041658361e-05,0.0001725493203473,0.0001664308895731,0.0001898213570117,0.0003330211260276,3.149308726734482e-05,0.0001298307872073,9.013339742819372e-05,8.598698730258821e-05,0.0,0.0001556565593674,0.0005788447477455,0.0004056136935182,9.771350400625366e-05,0.0004398182084738,0.0006584362139917,0.0009371272789231,0.0,0.003137915199755,0.0,0.0018683996750609,0.0016943409013893,0.0103774808665196,0.0010730290980243,0.0010211896859841,0.0024346089019289,0.001788337484831,0.0,0.0010344639843197,0.0033815851922164,0.0051872884132357,0.0001768450837066,0.0007226086171077,0.0,0.0006492241771083,0.0,0.0,0.0003531073446327,0.0009657481328869,0.0
f__Bacillaceae,0.1121434604639074,0.0,0.0,0.0100912287854849,0.0321056062581486,0.0407545091559961,3.221857078420001e-05,0.0,0.0314486450317832,3.32236951393734e-05,9.53197979220284e-05,0.1058293402722685,0.2149168788378014,0.0046970279624237,0.0138175376439326,6.411694931555156e-05,0.0,0.0,2.859021642793836e-05,0.0801579373007944,0.0,0.0189779961753528,6.402048655569782e-05,0.0362341772151898,1.7236624379481524e-05,0.0,0.0,0.0428174581975532,0.0355596587291481,0.0,0.0151962611463141,0.0011749427988374,0.0,9.95941538231706e-05,3.5491198182850654e-05,0.0,0.0687484520762816,0.0457839262187088,0.0003944189715525,0.0147201239589386,0.0017495744278418,0.1237493417588204,5.289046384936796e-05,0.0,0.0001010458242813,0.0003258178026847,0.0,0.0001923200205141,0.0044867888993519,0.0307364367737055,7.493443237167478e-05,0.0830609212481426,0.0111383251691159,0.0224568632500643,0.0919718067732508,0.0273087071240105,0.007412104250481,0.0215856283570379,0.0261939188198067,0.0501902173913043,0.0005531051892612,0.0002567495506882,0.0356188957544349,0.0151268237504553,0.0791170841308146,0.0698753506422289,0.0418149651368508,0.062198847353006,0.0023369541697321,0.0551616392260545,0.5270715698357649,6.727664155005382e-05,9.339393562044704e-05,0.00801242992932,0.0405613693518293,0.0057650967363689,0.0203782436592874,0.1001646090534979,0.0264099505878343,0.0037836779959553,0.0057400887800397,0.053877033593915,0.0759545085296506,0.0733649610301592,0.0009728888312362,0.0480338319762671,0.0271466258190792,0.0095511579998751,0.0099635945583445,0.1457610905177568,0.0293461098709642,0.0002373042240151,0.0305230970841978,0.0020042442820089,0.0212266281275404,0.0386740331491712,0.078166590923846,0.0214625911858684,0.0706330772437615,0.1856461864406779,0.7254699974246717,0.0978127734033245
f__Bacteroidaceae,0.5520434019881749,0.556638155448122,0.224944104209196,0.6374292849497987,0.5550847457627118,0.3330579650282252,0.4272826857400605,0.0009894909239798,0.4488792238206758,0.5701186085916475,0.0007307851174022,0.0003490622917526,0.168908192301932,0.3045926495632588,0.6080307056392087,0.0782547366396306,0.0002768975171522,0.5714105124769296,0.2573691282843011,0.6255173398030541,0.4360189573459715,0.6193507782430829,0.4953585147247119,0.6666139240506329,0.6882239382239382,0.4659168160187875,0.0009477743643375,0.2144345317591751,0.4406914554947154,0.3277588550879296,0.5676807064827823,0.2676086822088924,0.3305885529157667,0.0013445210766128,0.0002839295854628,0.2924023859882602,0.5664988029389911,0.073177426438296,0.4355864517083271,0.0383497966298663,0.4611783620200492,0.2704713006845708,0.5439255302269,0.3942759795570698,0.5197797201030667,0.8698683696077154,0.4682539682539682,0.4084877235720238,0.6095939733008364,0.5650828577322423,0.2693143499437991,0.4196879643387816,0.4969092605551667,0.3004378058202421,0.3860237235688499,0.517018469656992,0.1014299457757565,0.5269870647166509,0.0130760042748475,0.5296059782608695,0.2495071690941838,0.275452767957656,0.4751245764401036,0.363829828025844,0.4913247898810019,0.5771834728871829,0.4251639088354667,0.3579504298806412,0.6506253516250486,0.3471638024275928,0.2147668319527644,0.0361948331539289,0.4390137600398481,0.46274067755301,0.6134501500770666,0.6833105335157319,0.6279870986658848,0.5506172839506173,0.4138694837280627,0.6291343205688564,0.5550283177713149,0.5597577294175646,0.2404549147034931,0.6319891562182312,0.7423790374886496,0.522502051379158,0.4348566079482597,0.767401211061864,0.3338442869004279,0.5255291163458089,0.4423150215059618,0.2444826767916469,0.3070328710276291,0.6475477481726009,0.5014903802727848,0.5631548866450753,0.4660131143283776,0.3602218604931573,0.4267166934667381,0.3694385593220339,0.0091424156579963,0.5650043744531934
f__Bifidobacteriaceae,6.497303618998116e-05,0.03518036444775,0.0,0.0002548290097344,5.432420686657975e-05,0.0,0.0004188414201946,3.412037668895865e-05,3.345600535296086e-05,3.32236951393734e-05,9.53197979220284e-05,0.0006981245835052,0.0,0.0,0.0004133451431945,6.411694931555156e-05,3.076639079469588e-05,0.0354713928147043,0.0002287217314235,0.0,2.5618035096708083e-05,0.0001210331388734,0.0163892445582586,0.0002373417721518,0.0006894649751792,0.0004944070205796,3.268187463232891e-05,2.671082856990224e-05,0.0,0.0058181180288566,0.000286721908421,0.0003091954733782,0.0,4.979707691158529e-05,0.0,4.75296466170774e-05,6.191694873276646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012740264775937,6.87616035205941e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0046790274619555,6.035124424148545e-05,8.382054022338174e-05,0.0001086956521739,0.0013189431436229,3.9499930875120966e-05,5.979669124975085e-05,0.0094710404724016,0.0002704501955562,6.327378567059667e-05,0.0002705796648974,0.0009762857052876,0.0018609079499718,0.0001802667948563,0.0001146493164034,0.0004036598493003,0.0009650706680779,9.139653911771876e-05,0.0003244909548146,0.0005862810240375,0.0,0.0,0.0,0.0,0.0,0.0,0.0218521527213647,8.471704506946798e-05,6.485925541574782e-05,0.0,0.0,0.0006242586928022,0.0117519320431755,0.0,0.0,0.0,5.460303592879764e-05,0.0,0.0,6.350415952244872e-05,0.0,0.0,0.0,8.827683615819209e-05,0.0,0.0
f__Burkholderiaceae,0.1070430771229939,0.0,0.0,0.0257886957851281,0.0368861364624076,0.0373812474184221,0.086023583993814,6.82407533779173e-05,0.1063900970224155,0.0304661284428054,3.177326597400947e-05,0.0002221305492971,0.009315560880635,0.0296379717628962,0.0219663418954827,0.1417946334113423,0.0,0.04394104113468,0.0212711210223861,4.757147614290472e-05,0.0443960548225951,0.0313717895959913,0.0549295774647887,0.0201740506329113,0.1480626034197462,0.1401643903343427,6.536374926465782e-05,0.0769004754527485,0.0180822615560932,0.1529229464820851,0.0014336095421051,0.0306103518644487,0.0,0.0001742897691905,3.5491198182850654e-05,4.75296466170774e-05,0.0608024436555766,0.0137241985068072,0.0109944288320268,0.0685647879140034,0.1111689048609797,0.1594260136914165,0.0275559316655207,0.1557069846678024,0.0647703733643207,0.0008471262869803,0.0001141943587986,0.179755112507212,0.0218800199412839,0.0584473629925049,0.000224803297115,0.1641901931649331,0.0576160485187777,0.1516353335050219,0.0691077875193398,0.0612796833773087,0.0487143606786776,0.0672312860850147,0.2407535466566082,0.049320652173913,0.021244912141368,0.0990658266348033,0.0402232409806657,0.1230276654076957,0.0985894982108679,0.090776791175416,0.0671245707149547,0.0717097597077441,0.0610204699874496,0.0609902655930777,0.0101464645017054,0.000100914962325,0.000840545420584,0.1405678771630514,0.0661961547821854,0.0634160641000586,0.0851781263744319,0.0905349794238683,0.0999318452888055,0.0820666710157218,0.0804377774376243,0.0552151559969011,0.0114541023558082,0.0472721111487631,0.0211441172655337,0.0752382755791201,0.0999914900859501,0.0119233410325238,0.1886696046496774,0.0053808441946669,0.0992540970218326,0.1108210726150925,0.0833788358632739,0.0933152558358877,0.1137205311173335,0.0715056836222772,0.0490164253716808,0.11002592391632,0.0759335358227621,0.0603813559322033,0.0685037342261138,0.0932633420822397
f__Butyricicoccaceae,9.745955428497174e-05,0.0013387876534027,0.0,0.0007644870292034,0.0019013472403302,0.0108082059754922,9.665571235260005e-05,0.0,0.0007360321177651,3.32236951393734e-05,0.0,0.0055532637324278,0.0032050322000898,0.0030214799758281,0.0016238559196929,0.0017632161061776,0.0,0.0103911207746567,0.0032878748892129,0.0063983635412206,0.0012809017548354,0.0034373411440052,0.0074903969270166,0.0011471518987341,0.000465388858246,0.0037389530931339,0.0003921824955879,8.013248570970672e-05,0.0026423023048516,0.0063882351221366,5.734438168420449e-05,0.0030919547337826,0.013498920086393,0.0003734780768368,0.0031942078364565,7.12944699256161e-05,0.0039214067530752,0.0012626262626262,0.0,0.0,0.0002364289767353,0.0034228541337546,0.0,0.0,0.0004041832971252,0.0,0.0031403448669635,0.0003205333675235,0.0004431396443804,0.0035068417795502,0.0013488197826901,0.0024517087667161,0.0025658968975973,0.0006180788050476,8.595495960116899e-05,0.0,0.0,0.0014283127803818,2.095513505584544e-05,0.003328804347826,0.000468012083221,0.0015799972350048,7.972892166633446e-05,9.586073352633294e-05,0.0006033119747025,0.0008436504756079,0.0033302112602768,0.0,0.0006924308651058,0.0006008893161879,0.0,0.001311894510226,0.0003735757424817,3.046551303923958e-05,0.0006489819096292,0.001172562048075,0.0009529394516933,0.0014814814814814,0.0029817686147554,0.0006523582751647,0.0005357416194703,0.000774702443834,0.0028432168968318,0.001270755676042,0.0010377480866519,0.0014517452502682,0.002127478512467,6.242586928022972e-05,0.0005748227629814,0.0,0.0003266728371535,0.0024916943521594,0.0014196789341487,0.0002357934449422,0.0004516303856923,0.0002540166380897,0.0009089138479516,0.0001205763549767,5.955571437079388e-05,0.0005296610169491,0.0016739634303373,0.000233304170312
f__CAG-826,0.0001624325904749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23045267489712e-05,0.0,0.0,0.0,0.0,0.0,0.0004235852253473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f__Clostridiaceae,0.0001299460723799,0.0002231312755671,0.0074365704286964,0.0039243667499108,0.0,0.0004130524576621,0.0007088085572524,0.0069264364678586,0.0001003680160588,3.32236951393734e-05,0.0162361389127188,0.0174213816520166,0.0029654036243822,0.0243091798055265,5.9049306170652494e-05,0.1947872920206456,0.2485924376211426,5.056506459687002e-05,0.0556651513851959,0.0003805718091432,0.0004098885615473,2.420662777468471e-05,0.0025608194622279,0.0,0.0002757859900717,6.180087757246153e-05,0.0018301849794104,0.0002136866285592,6.366993505666624e-05,0.0008771032204306,0.0,0.0065549440356193,0.001822354211663,0.0024898538455792,0.0330068143100511,0.0002138834097768,0.0012176999917444,0.0011528326745718,0.0,6.45619471883272e-05,0.0002837147720824,0.0040152711953659,0.0001057809276987,0.0,5.052291214065579e-05,0.0,0.000171291538198,0.0001923200205141,0.0004985320999279,0.0002062848105617,0.0346197077557137,0.0,0.000466526708654,0.0013906773113571,0.0033522434244455,0.0009894459102902,0.0,0.0001609366513106,0.0017392762096351,2.7173913043478265e-05,7.091092170016026e-05,0.0002764995161258,0.0023719354195734,0.0012078452424317,0.000915369892652,0.0004007339759137,0.0,9.447926180203444e-05,0.0,6.008893161879582e-05,0.0,0.0090823466092572,0.0018056160886619,0.0010967584694126,0.0,0.0001954270080125,0.0,0.0003292181069958,8.519338899301415e-05,0.0003261791375823,0.0005357416194703,7.042749489400662e-05,0.0,8.471704506946798e-05,0.0098586068231936,0.0005680742283658,0.0079142200663773,0.0,0.0040876285367567,0.0,0.0036478466815484,5.932605600379687e-05,0.0048596701976629,5.894836123555765e-05,9.032607713846988e-05,0.0001905124785673,0.0,0.0010248990173027,0.0689059615270085,8.827683615819209e-05,0.0341874839041977,0.0127150772820064
f__Coriobacteriaceae,0.0008446494704697,0.0001487541837114,0.0,0.0007644870292034,0.0008148631029986,0.0028913672036348,0.001449835685289,0.0,0.0107059217129474,0.0011296056347386,0.0,3.173293561387364e-05,0.0013479107383555,0.0013184639894522,0.001180986123413,0.0016990991568621,0.0,0.0037418147801683,0.0,0.0015698587127158,0.0078135007044959,0.0017428771997772,0.0035211267605633,0.0015427215189873,0.0015340595697738,0.0107842531363945,0.0059154193084515,0.0234521074843741,0.0037246912008149,0.0043708977151461,0.0015482983054735,0.0338259847875827,0.0082680885529157,2.4898538455792647e-05,0.0,0.0089831032106276,0.0017749525303393,5.489679402722881e-05,0.0105507074890302,0.0111692168635806,0.0044921505579723,0.0008557135334386,0.002591632728619,0.0013628620102214,0.0041934017076744,0.0,5.709717939933767e-05,0.0177575485608051,0.0009970641998559,0.0125146118407481,7.493443237167478e-05,0.0019316493313521,0.0,0.0047386041720319,0.0042117930204572,0.0006596306068601,0.01375284239986,0.0010058540706914,0.0002305064856142,0.0006114130434782,0.0019855058076044,0.0054312404953291,0.0,0.0214728043098985,0.0002912540567529,0.0011811106658511,0.0029139348527422,0.0002204516108714,0.0014714155883498,0.0004206225213315,0.0014044541259422,0.0,0.0001867878712408,0.0015842066780404,0.0010545956031475,0.0018565565761188,0.0003665151737281,0.0004115226337448,0.0011927074459021,0.0023484897905929,7.653451706719731e-05,0.0021832523417142,0.0122664500406173,0.0006777363605557,0.0,0.0015779839676828,0.0011913879669815,0.000561832823522,0.0037682825573226,0.0021523376778667,0.002341155332934,0.0045087802562885,0.0006552364311455,0.0009431737797689,0.0012645650799385,0.002413158061853,0.0005193793416866,0.0048833423765599,0.0008933357155619,0.0003531073446327,6.438320885912955e-05,0.0005832604257801
f__Desulfitobacteriaceae,0.0017867584952244,0.0,0.0,0.0011722134447785,0.0044002607561929,0.0,0.0,0.0,0.0053864168618266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016944639442279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002683067778419,0.0,0.0,0.0,0.0,0.000329120589784,0.0,0.0,0.0,0.0,0.0,0.0,5.5392455547554426e-05,6.87616035205941e-05,0.0,0.0173848439821693,0.0,0.0,0.0,0.0,2.1864614308203603e-05,4.0234162827656965e-05,6.286540516753631e-05,0.0013586956521739,0.002240785125725,3.9499930875120966e-05,0.0,0.0061926033858011,0.0002080386119663,0.0013287494990825,0.0043292746383598,0.0,8.655385813822652e-05,0.0,0.0,0.0,6.226262374696469e-05,0.0,0.0010545956031475,0.0,0.0,0.0057613168724279,0.0048560231726018,0.0,0.0,0.0,0.0,0.0008471704506946,0.0,0.0003155967935365,0.0,0.0,0.0,0.0,0.0,0.0,0.0001638091077863,0.0,0.0,0.0,0.0018178276959033,0.0,0.0,0.0007062146892655,0.0,0.0016331291921843
